"uniqueID","form","NUMBER","LABEL","ENGLISH","SC","V","K","TC","TG","SKIP","repeatability","REPEATABILITY.QUESTION","REPEATABILITY.SKIP","REPEATABILITY.NUMBER"
1394,"S2","74b","TAL6b.","Did you stop drinking alcohol for health reasons?","您是否因健康原因戒酒？","Có phải quý vị ngừng sử dụng đồ uống có cồn vì lý do sức khỏe?","건강상의 이유로 술을 마시는 것을 중단하셨습니까?","您是因為健康的原因戒酒的嗎？","Tumigil ba kayo sa pag-inom ng alak dahil sa inyong kalusugan?",NA,"X",NA,NA,"7b"
1395,"S2",NA,"TAL6b.1","Yes","是","Đúng","예","是","Oo","\seize{TAL6c.}","X",NA,NA,NA
1396,"S2",NA,"TAL6b.2","No","否","Không","아니요","否","Hindi","\seize{TAL7.}","X",NA,NA,NA
1397,"S2",NA,"TAL6b.3","Don't know/I prefer not to answer","不知道/我不愿意回答","Không biết/Tôi không muốn trả lời","모름/대답하고 싶지 않음","我不知道或不願意回答","Hindi ko alam/Mas gusto kong hindi sumagot","\seize{TAL7.}","X",NA,NA,NA
1398,"S2","74c","TAL6c.","Did you stop drinking alcohol on the advice of a doctor (or healthcare provider)?","您是否根据医生（或医疗保健提供者）的建议戒酒？","Có phải quý vị ngừng sử dụng đồ uống có cồn theo lời khuyên của bác sĩ (hoặc nhân viên y tế)?","의사(또는 의료 서비스 제공자)의 조언에 따라 술을 끊었습니까?","您是根據醫生（或醫療人員）的建議而戒酒的嗎？","Tumigil ba kayo sa pag-inom dahil sa payo ng inyong doktor o nars?",NA,"X",NA,NA,"7c"
1399,"S2",NA,"TAL6c.1","Yes","是","Đúng","예","是","Oo",NA,"X",NA,NA,NA
1400,"S2",NA,"TAL6c.2","No","否","Không","아니요","否","Hindi",NA,"X",NA,NA,NA
1401,"S2",NA,"TAL6c.3","Don't know/I prefer not to answer","不知道/我不愿意回答","Không biết/Tôi không muốn trả lời","모름/대답하고 싶지 않음","我不知道或不願意回答","Hindi ko alam/Mas gusto kong hindi sumagot",NA,"X",NA,NA,NA
1402,"S2","75","TAL7.","During the last month, how often did you drink beer?","在过去的一个月里，您多久喝一次啤酒？","Trong tháng vừa qua, quý vị có thường xuyên uống bia không?","지난 한 달 동안 귀하는 맥주를 얼마나 자주 마셨습니까?","在過去的一個月內，您多久喝一次啤酒？","Noong nakaraang buwan, gaano kadalas kayong umiinom ng beer?",NA,NA,NA,NA,NA
1403,"S2",NA,"TAL7.1","Never or less than once per month","从不或每月不到一次","Không uống hoặc ít hơn một lần mỗi tháng","마시지 않았음 또는 한 번 미만","從來沒喝或每月不到一次","Hindi kailanman o mas kakaunti sa isang beses bawat buwan",NA,NA,NA,NA,NA
1404,"S2",NA,"TAL7.2","1-3 times per month","每月 1-3 次","1-3 lần mỗi tháng","월 1-3회","每月 1～3 次","1-3 beses bawat buwan",NA,NA,NA,NA,NA
1405,"S2",NA,"TAL7.3","1 time per week","每周 1 次","1 lần mỗi tuần","주 1회","每週 1 次","1 beses bawat linggo",NA,NA,NA,NA,NA
1406,"S2",NA,"TAL7.4","2-4 times per week","每周 2-4 次","2-4 lần mỗi tuần","주 2-4회","每週 2～4 次","2-4 na beses bawat linggo",NA,NA,NA,NA,NA
1407,"S2",NA,"TAL7.5","5-6 times per week","每周 5-6 次","5-6 lần mỗi tuần","주 5-6회","每週 5～6 次","5-6 na beses bawat linggo",NA,NA,NA,NA,NA
1408,"S2",NA,"TAL7.6","1 time per day","每天 1 次","1 lần mỗi ngày","하루 1회","每天 1 次","1 beses bawat araw",NA,NA,NA,NA,NA
1409,"S2",NA,"TAL7.7","2-3 times per day","每天 2-3 次","2-3 lần mỗi ngày","하루 2-3회","每天 2～3 次","2-3 beses bawat araw",NA,NA,NA,NA,NA
1410,"S2",NA,"TAL7.8","4-5 times per day","每天 4-5 次","4-5 lần mỗi ngày","하루 4-5회","每天 4～5 次","4-5 beses bawat araw",NA,NA,NA,NA,NA
1411,"S2",NA,"TAL7.9","6+ times per day","每天 6 次以上","Hơn 6 lần mỗi ngày","하루 6회 이상","每天 6 次以上","6+ na beses bawat araw",NA,NA,NA,NA,NA
1412,"S2",NA,"TAL7.10","Don't know/I prefer not to answer","不知道/我不愿意回答","Không biết/Tôi không muốn trả lời","모름/대답하고 싶지 않음","我不知道或不願意回答","Hindi ko alam/Mas gusto kong hindi sumagot",NA,NA,NA,NA,NA
1413,"S2","75a","TAL7a.","What was the usual serving size of the beer?","啤酒的通常份量是多少？","Dung lượng của ly bia thường là bao nhiêu?","섭취하신 맥주의 평균 용량은 얼마였습니까?","啤酒的通常份量是多少？","Ano ang karaniwang serving ng beer?","\SOO",NA,NA,NA,NA
1414,"S2",NA,"TAL7a.1","Small (less than 12 oz/355ml)","小杯（小于12盎司/355毫升）","Nhỏ (dưới 12 oz/355 ml)","소 (12 oz/355ml 미만)","小杯（少於12盎司/355毫升）","Kaunti (mas mababa sa 12 oz/355 ml)",NA,NA,NA,NA,NA
1415,"S2",NA,"TAL7a.2","Medium (approximately 12 oz/355 ml)","中杯（约12盎司/355毫升）","Trung bình (khoảng 12 oz/355 ml)","중 (약 12 oz/355ml)","中杯（約12盎司/355毫升）","Katamtaman (humigit-kumulang 12 oz/355 ml)",NA,NA,NA,NA,NA
1416,"S2",NA,"TAL7a.3","Large (more than 12 oz/355 ml)","大杯（大于12盎司/355毫升）","Lớn (hơn 12 oz/355 ml)","대 (12 oz/355ml 이상)","大杯（大於12盎司/355毫升）","Madami (higit sa 12 oz/355 ml)",NA,NA,NA,NA,NA
1417,"S2",NA,"TAL7a.4","Don't know/I prefer not to answer","不知道/我不愿意回答","Không biết/Tôi không muốn trả lời","모름/대답하고 싶지 않음","我不知道或不願意回答","Hindi ko alam/Mas gusto kong hindi sumagot",NA,NA,NA,NA,NA
1418,"S2","76","TAL8.","During the last month, how often did you drink white wine or pink wine/rosé?","在过去的一个月里，您多久喝一次白葡萄酒或粉红葡萄酒？","Trong tháng vừa qua, quý vị có thường xuyên uống rượu vang trắng hoặc rượu vang hồng không?","지난 한 달 동안 백포도주나 로제 와인을 얼마나 자주 마셨나요?","在過去的一個月內，您多久喝一次白葡萄酒或玫瑰紅酒？","Noong nakaraang buwan, gaano kadalas kayong umiinom ng wine na kulay puti o rosas (halimbawa, rosé)?",NA,NA,NA,NA,NA
1419,"S2",NA,"TAL8.1","Never or less than once per month","从未或每月不到一次","Không uống hoặc ít hơn một lần mỗi tháng","마시지 않았음 또는 한 번 미만","從來沒喝或每月不到一次","Hindi kailanman o mas kakaunti sa isang beses bawat buwan",NA,NA,NA,NA,NA
1420,"S2",NA,"TAL8.2","1-3 times per month","每月 1-3 次","1-3 lần mỗi tháng","월 1-3회","每月 1～3 次","1-3 beses bawat buwan",NA,NA,NA,NA,NA
1421,"S2",NA,"TAL8.3","1 time per week","每周 1 次","1 lần mỗi tuần","주 1회","每週 1 次","1 beses bawat linggo",NA,NA,NA,NA,NA
1422,"S2",NA,"TAL8.4","2-4 times per week","每周 2-4 次","2-4 lần mỗi tuần","주 2-4회","每週 2～4 次","2-4 na beses bawat linggo",NA,NA,NA,NA,NA
1423,"S2",NA,"TAL8.5","5-6 times per week","每周 5-6 次","5-6 lần mỗi tuần","주 5-6회","每週 5～6 次","5-6 na beses bawat linggo",NA,NA,NA,NA,NA
1424,"S2",NA,"TAL8.6","1 time per day","每天 1 次","1 lần mỗi ngày","하루 1회","每天 1 次","1 beses bawat araw",NA,NA,NA,NA,NA
1425,"S2",NA,"TAL8.7","2-3 times per day","每天 2-3 次","2-3 lần mỗi ngày","하루 2-3회","每天 2～3 次","2-3 beses bawat araw",NA,NA,NA,NA,NA
1426,"S2",NA,"TAL8.8","4-5 times per day","每天 4-5 次","4-5 lần mỗi ngày","하루 4-5회","每天 4～5 次","4-5 beses bawat araw",NA,NA,NA,NA,NA
1427,"S2",NA,"TAL8.9","6+ times per day","每天 6 次以上","Hơn 6 lần mỗi ngày","하루 6회 이상","每天 6 次以上","6+ na beses bawat araw",NA,NA,NA,NA,NA
1428,"S2",NA,"TAL8.10","Don't know/I prefer not to answer","不知道/我不愿意回答","Không biết/Tôi không muốn trả lời","모름/대답하고 싶지 않음","我不知道或不願意回答","Hindi ko alam/Mas gusto kong hindi sumagot",NA,NA,NA,NA,NA
1429,"S2","76a","TAL8a.","What was the usual serving size of the white wine or pink wine/rosé?","白葡萄酒或粉红葡萄酒的通常份量是多少？","Dung lượng của ly rượu vang trắng hoặc rượu vang hồng đó thường là bao nhiêu?","백포도주나 로제 와인의 일반적인 용량은 얼마였습니까?","白葡萄酒或玫瑰紅酒的通常份量是多少？","Ano ang karaniwang serving ng wine na kulay puti o rosas (halimbawa, rosé)?","\SOO",NA,NA,NA,NA
1430,"S2",NA,"TAL8a.1","Small (less than 5 oz/148 ml)","小杯（小于5盎司/148毫升）","Nhỏ (dưới 5 oz/148 ml)","소 (5oz/148ml 미만)","小杯（少於5盎司/148毫升）","Kaunti (mas mababa sa 5 oz/148 ml)",NA,NA,NA,NA,NA
1431,"S2",NA,"TAL8a.2","Medium (approximately 5 oz/148 ml)","中杯（约5盎司/148毫升）","Trung bình (khoảng 5 oz/148 ml)","중 (약 5oz/148ml)","中杯（約5盎司/148毫升）","Katamtaman (humigit-kumulang 5 oz/148 ml)",NA,NA,NA,NA,NA
1432,"S2",NA,"TAL8a.3","Large (more than 5 oz/148 ml)","大杯（大于5盎司/148毫升）","Lớn (hơn 5 oz/148 ml)","대 (5oz/148ml 이상)","大杯（大於5盎司/148毫升）","Madami (higit sa 5 oz/148 ml)",NA,NA,NA,NA,NA
1433,"S2",NA,"TAL8a.4","Don't know/I prefer not to answer","不知道/我不愿意回答","Không biết/Tôi không muốn trả lời","모름/대답하고 싶지 않음","我不知道或不願意回答","Hindi ko alam/Mas gusto kong hindi sumagot",NA,NA,NA,NA,NA
1434,"S2","77","TAL9.","During the last month, how often did you drink red wine, sherry, or port?","在过去的一个月里，您多久喝一次红葡萄酒、雪利酒或波特酒？","Trong tháng vừa qua, quý vị có thường xuyên uống rượu vang đỏ, rượu sherry hoặc rượu port không?","지난 한 달 동안 레드 와인 또는 양주를 얼마나 자주 마셨나요?","在過去的一個月內，您多久喝一次紅葡萄酒、雪利酒或波特酒？","Noong nakaraang buwan, gaano kadalas kayong umiinom ng red wine, sherry, o port?",NA,NA,NA,NA,NA
1435,"S2",NA,"TAL9.1","Never or less than once per month","从未或每月不到一次","Không uống hoặc ít hơn một lần mỗi tháng","마시지 않았음 또는 한 번 미만","從來沒喝或每月不到一次","Hindi kailanman o mas kakaunti sa isang beses bawat buwan",NA,NA,NA,NA,NA
1436,"S2",NA,"TAL9.2","1-3 times per month","每月 1-3 次","1-3 lần mỗi tháng","월 1-3회","每月 1～3 次","1-3 beses bawat buwan",NA,NA,NA,NA,NA
1437,"S2",NA,"TAL9.3","1 time per week","每周 1 次","1 lần mỗi tuần","주 1회","每週 1 次","1 beses bawat linggo",NA,NA,NA,NA,NA
1438,"S2",NA,"TAL9.4","2-4 times per week","每周 2-4 次","2-4 lần mỗi tuần","주 2-4회","每週 2～4 次","2-4 na beses bawat linggo",NA,NA,NA,NA,NA
1439,"S2",NA,"TAL9.5","5-6 times per week","每周 5-6 次","5-6 lần mỗi tuần","주 5-6회","每週 5～6 次","5-6 na beses bawat linggo",NA,NA,NA,NA,NA
1440,"S2",NA,"TAL9.6","1 time per day","每天 1 次","1 lần mỗi ngày","하루 1회","每天 1 次","1 beses bawat araw",NA,NA,NA,NA,NA
1441,"S2",NA,"TAL9.7","2-3 times per day","每天 2-3 次","2-3 lần mỗi ngày","하루 2-3회","每天 2～3 次","2-3 beses bawat araw",NA,NA,NA,NA,NA
1442,"S2",NA,"TAL9.8","4-5 times per day","每天 4-5 次","4-5 lần mỗi ngày","하루 4-5회","每天 4～5 次","4-5 beses bawat araw",NA,NA,NA,NA,NA
1443,"S2",NA,"TAL9.9","6+ times per day","每天 6 次以上","Hơn 6 lần mỗi ngày","하루 6회 이상","每天 6 次以上","6+ na beses bawat araw",NA,NA,NA,NA,NA
1444,"S2",NA,"TAL9.10","Don't know/I prefer not to answer","不知道/我不愿意回答","Không biết/Tôi không muốn trả lời","모름/대답하고 싶지 않음","我不知道或不願意回答","Hindi ko alam/Mas gusto kong hindi sumagot",NA,NA,NA,NA,NA
1445,"S2","77a","TAL9a.","What was the usual serving size of the red wine, sherry, or port?","红葡萄酒、雪利酒或波特酒的通常份量是多少？","Dung lượng của ly rượu vang đỏ, rượu sherry hoặc rượu port đó thường là bao nhiêu?","레드 와인 또는 양주의 일반적인 용량은 얼마였습니까?","紅葡萄酒、雪利酒或波特酒的通常份量是多少？","Gaano kayo kadaming uminom ng red wine, sherry, o port sa karaniwan?","\SOO",NA,NA,NA,NA
1446,"S2",NA,"TAL9a.1","Small (less than 5 oz/148 ml)","小杯（小于5盎司/148毫升）","Nhỏ (dưới 5 oz/148 ml)","소 (5oz/148ml 미만)","小杯（少於5盎司/148毫升）","Kaunti (mas mababa sa 5 oz/148 ml)",NA,NA,NA,NA,NA
1447,"S2",NA,"TAL9a.2","Medium (approximately 5 oz/148 ml)","中杯（约5盎司/148毫升）","Trung bình (khoảng 5 oz/148 ml)","중 (약 5oz/148ml)","中杯（約5盎司/148毫升）","Katamtaman (humigit-kumulang 5 oz/148 ml)",NA,NA,NA,NA,NA
1448,"S2",NA,"TAL9a.3","Large (more than 5 oz/148 ml)","大杯（大于5盎司/148毫升）","Lớn (hơn 5 oz/148 ml)","대 (5oz/148ml 이상)","大杯（大於5盎司/148毫升）","Madami (higit sa 5 oz/148 ml)",NA,NA,NA,NA,NA
1449,"S2",NA,"TAL9a.4","Don't know/I prefer not to answer","不知道/我不愿意回答","Không biết/Tôi không muốn trả lời","모름/대답하고 싶지 않음","我不知道或不願意回答","Hindi ko alam/Mas gusto kong hindi sumagot",NA,NA,NA,NA,NA
1450,"S2","78","TAL10.","During the last month, how often did you drink liquor or spirits?","在过去的一个月里，您多久喝一次烈酒(包括白酒、伏特加), 或含烈酒的调酒？","Trong tháng vừa qua, quý vị có thường xuyên uống rượu hoặc rượu mạnh không?","지난 한 달 동안 증류주를 얼마나 자주 마셨나요?","在過去的一個月內，您多久喝一次烈酒？","Noong nakaraang buwan, gaano kadalas kayong umiinom ng liquor?",NA,NA,NA,NA,NA
1451,"S2",NA,"TAL10.1","Never or less than once per month","从未或每月不到一次","Không uống hoặc ít hơn một lần mỗi tháng","마시지 않았음 또는 한 번 미만","從來沒喝或每月不到一次","Hindi kailanman o mas kakaunti sa isang beses bawat buwan",NA,NA,NA,NA,NA
1452,"S2",NA,"TAL10.2","1-3 times per month","每月 1-3 次","1-3 lần mỗi tháng","월 1-3회","每月 1～3 次","1-3 beses bawat buwan",NA,NA,NA,NA,NA
1453,"S2",NA,"TAL10.3","1 time per week","每周 1 次","1 lần mỗi tuần","주 1회","每週 1 次","1 beses bawat linggo",NA,NA,NA,NA,NA
1454,"S2",NA,"TAL10.4","2-4 times per week","每周 2-4 次","2-4 lần mỗi tuần","주 2-4회","每週 2～4 次","2-4 na beses bawat linggo",NA,NA,NA,NA,NA
1455,"S2",NA,"TAL10.5","5-6 times per week","每周 5-6 次","5-6 lần mỗi tuần","주 5-6회","每週 5～6 次","5-6 na beses bawat linggo",NA,NA,NA,NA,NA
1456,"S2",NA,"TAL10.6","1 time per day","每天 1 次","1 lần mỗi ngày","하루 1회","每天 1 次","1 beses bawat araw",NA,NA,NA,NA,NA
1457,"S2",NA,"TAL10.7","2-3 times per day","每天 2-3 次","2-3 lần mỗi ngày","하루 2-3회","每天 2～3 次","2-3 beses bawat araw",NA,NA,NA,NA,NA
1458,"S2",NA,"TAL10.8","4-5 times per day","每天 4-5 次","4-5 lần mỗi ngày","하루 4-5회","每天 4～5 次","4-5 beses bawat araw",NA,NA,NA,NA,NA
1459,"S2",NA,"TAL10.9","6+ times per day","每天 6 次以上","Hơn 6 lần mỗi ngày","하루 6회 이상","每天 6 次以上","6+ na beses bawat araw",NA,NA,NA,NA,NA
1460,"S2",NA,"TAL10.10","Don't know/I prefer not to answer","不知道/我不愿意回答","Không biết/Tôi không muốn trả lời","모름/대답하고 싶지 않음","我不知道或不願意回答","Hindi ko alam/Mas gusto kong hindi sumagot",NA,NA,NA,NA,NA
1461,"S2","78a","TAL10a.","What was the usual serving size of the liquor or spirits?","烈酒的通常份量是多少？","Dung lượng của ly rượu hoặc rượu mạnh là bao nhiêu?","증류주의 일반적인 용량은 얼마였습니까?","烈酒的通常份量是多少？","Ano ang karaniwang serving ng liquor o spirit?","\SOO",NA,NA,NA,NA
1462,"S2",NA,"TAL10a.1","Small (less than 1 shot [1.5 oz/44 ml])","小杯（小于1份[1.5盎司/44毫升]）","Nhỏ (dưới 1.5 oz/44 ml)","소 (1.5oz/44ml 미만)","小杯（少於1份/1.5盎司/44毫升）","Kaunti (mas mababa sa 1.5 oz/44 ml)",NA,NA,NA,NA,NA
1463,"S2",NA,"TAL10a.2","Medium (approximately 1 shot [1.5 oz/44 ml])","中杯（约1份[1.5盎司/44毫升]）","Trung bình (khoảng 1.5 oz/44 ml)","중 (약 1.5oz/44ml)","中杯（約1份/1.5盎司/44毫升）","Katamtaman (humigit-kumulang 1.5 oz/44 ml)",NA,NA,NA,NA,NA
1464,"S2",NA,"TAL10a.3","Large (more than 1 shot [1.5 oz/44 ml])","大杯（多于1份[1.5盎司/44毫升]）","Lớn (hơn 1.5 oz/44 ml)","대 (1.5oz/44ml 이상)","大杯（多於1份1份/1.5盎司/44毫升）","Madami (higit sa 1.5 oz/44 ml)",NA,NA,NA,NA,NA
1465,"S2",NA,"TAL10a.4","Don't know/I prefer not to answer","不知道/我不愿意回答","Không biết/Tôi không muốn trả lời","모름/대답하고 싶지 않음","我不知道或不願意回答","Hindi ko alam/Mas gusto kong hindi sumagot",NA,NA,NA,NA,NA
1466,"S2","79","TAL11.","During the last month, about how often did you drink \textbf{five or more} drinks in a period of \textbf{two hours or less}?","在过去的一个月里，您大约多常在 \CJKunderline{两小时或以内}饮用 \CJKunderline{五杯或更多}酒精饮料？","Trong tháng vừa qua, quý vị có thường xuyên uống \textbf{năm ly rượu trở lên} trong khoảng thời gian \textbf{hai giờ hoặc ít hơn} không?","지난 한 달 동안, \textbf{2시간 이내의} 시간 동안\textbf{ 5잔 이상의} 술을 얼마나 자주 마셨습니까?","在過去的一個月內，您多久會在兩小時或\CJKunderline{兩小時以內}喝\CJKunderline{五杯或超過五杯}的酒？","Nitong nakaraang buwan, gaano kayo kadalas uminom ng alak ng \textbf{5 o higit pang} inumin sa loob ng \textbf{2 oras o mas mababa sa 2 oras}?",NA,NA,NA,NA,NA
